research_no,id,hotel_name,prefecture,station,jalan_url,jalan_hotel_name,verification_status,live_h1,live_title,name_similarity,prefecture_on_page,audit_status,error
256,stage-086-1,メルキュール横須賀,神奈川県,汐入,https://www.jalan.net/yad364572/,メルキュールホテル横須賀,verified_fuzzy,メルキュールホテル横須賀の施設概要,メルキュールホテル横須賀 - 宿泊予約は＜じゃらんnet＞,0.6923,True,review_name,
257,stage-086-2,ホテルニューヨコスカ,神奈川県,横須賀中央,https://www.jalan.net/yad325291/,横須賀を体感。アメリカンムード漂う ホテルニューヨコスカ,verified,横須賀を体感。アメリカンムード漂う ホテルニューヨコスカの施設概要,横須賀を体感。アメリカンムード漂う ホテルニューヨコスカ - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
258,stage-086-3,セントラルホテル横須賀,神奈川県,横須賀中央,https://www.jalan.net/yad308664/,セントラルホテル 横須賀,verified,セントラルホテル 横須賀の施設概要,セントラルホテル 横須賀 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
259,stage-087-1,川崎日航ホテル,神奈川県,川崎,https://www.jalan.net/yad322153/,川崎日航ホテル,verified,川崎日航ホテルの施設概要,川崎日航ホテル - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
260,stage-087-2,JR東日本ホテルメッツ 川崎,神奈川県,川崎,https://www.jalan.net/yad319398/,JR東日本ホテルメッツ 川崎,verified,JR東日本ホテルメッツ 川崎の施設概要,JR東日本ホテルメッツ 川崎 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
261,stage-087-3,相鉄フレッサイン 川崎駅東口,神奈川県,川崎,https://www.jalan.net/yad364516/,相鉄フレッサイン 川崎駅東口,verified,相鉄フレッサイン 川崎駅東口の施設概要,相鉄フレッサイン 川崎駅東口 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
262,stage-088-1,川崎日航ホテル,神奈川県,川崎,https://www.jalan.net/yad322153/,川崎日航ホテル,verified,川崎日航ホテルの施設概要,川崎日航ホテル - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
263,stage-088-2,JR東日本ホテルメッツ 川崎,神奈川県,川崎,https://www.jalan.net/yad319398/,JR東日本ホテルメッツ 川崎,verified,JR東日本ホテルメッツ 川崎の施設概要,JR東日本ホテルメッツ 川崎 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
264,stage-088-3,相鉄フレッサイン 川崎駅東口,神奈川県,川崎,https://www.jalan.net/yad364516/,相鉄フレッサイン 川崎駅東口,verified,相鉄フレッサイン 川崎駅東口の施設概要,相鉄フレッサイン 川崎駅東口 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
265,stage-089-1,ホテルモリノ新百合丘,神奈川県,新百合ヶ丘,https://www.jalan.net/yad319930/,ホテルモリノ新百合丘,verified,ホテルモリノ新百合丘の施設概要,ホテルモリノ新百合丘 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
266,stage-089-2,ホテルリソル町田,神奈川県,町田,https://www.jalan.net/yad306138/,ホテルリソル町田,verified,ホテルリソル町田の施設概要,ホテルリソル町田 - 宿泊予約は＜じゃらんnet＞,0.97,False,suspect,
267,stage-089-3,レンブラントホテル東京町田,神奈川県,町田,https://www.jalan.net/yad344307/,レンブラントホテル東京町田,verified,レンブラントホテル東京町田の施設概要,レンブラントホテル東京町田 - 宿泊予約は＜じゃらんnet＞,0.97,False,suspect,
268,stage-090-1,小田急ホテルセンチュリー相模大野,神奈川県,相模大野,https://www.jalan.net/yad327534/,小田急ホテルセンチュリー相模大野,verified,小田急ホテルセンチュリー相模大野の施設概要,小田急ホテルセンチュリー相模大野 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
269,stage-090-2,ホテルクラウンヒルズ相模原,神奈川県,相模原,https://www.jalan.net/yad321546/,ホテルクラウンヒルズ相模原駅前（ＢＢＨホテルグループ）,verified,ホテルクラウンヒルズ相模原駅前（ＢＢＨホテルグループ）の施設概要,ホテルクラウンヒルズ相模原駅前（ＢＢＨホテルグループ） - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
270,stage-090-3,ホテルウィングインターナショナル相模原,神奈川県,上溝,https://www.jalan.net/yad334192/,KOKO STAY 相模原,rebranded_current_page,KOKO STAY 相模原の施設概要,KOKO STAY 相模原 - 宿泊予約は＜じゃらんnet＞,0.1714,True,suspect,
271,stage-091-1,アパホテル〈相模原 橋本駅前〉,神奈川県,橋本,https://www.jalan.net/yad309326/,アパホテル〈相模原 橋本駅前〉,verified,アパホテル〈相模原 橋本駅前〉の施設概要,アパホテル〈相模原 橋本駅前〉 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
272,stage-091-2,アイホテル橋本,神奈川県,橋本,https://www.jalan.net/yad367436/,アパホテル〈相模原橋本駅東〉,rebranded_current_page,アパホテル〈相模原橋本駅東〉の施設概要,アパホテル〈相模原橋本駅東〉 - 宿泊予約は＜じゃらんnet＞,0.5,True,suspect,
273,stage-091-3,橋本パークホテル,神奈川県,橋本,https://www.jalan.net/yad310732/,橋本パークホテル,verified,橋本パークホテルの施設概要,橋本パークホテル - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
274,stage-092-1,相鉄フレッサイン 鎌倉大船駅笠間口,神奈川県,大船,https://www.jalan.net/yad333858/,相鉄フレッサイン鎌倉大船駅笠間口,verified,相鉄フレッサイン鎌倉大船駅笠間口の施設概要,相鉄フレッサイン鎌倉大船駅笠間口 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
275,stage-092-2,相鉄フレッサイン 鎌倉大船駅東口,神奈川県,大船,https://www.jalan.net/yad387314/,相鉄フレッサイン 鎌倉大船駅東口,verified,相鉄フレッサイン 鎌倉大船駅東口の施設概要,相鉄フレッサイン 鎌倉大船駅東口 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
276,stage-092-3,JR東日本ホテルメッツ かまくら大船,神奈川県,大船,https://www.jalan.net/yad316007/,JR東日本ホテルメッツ かまくら大船,verified,JR東日本ホテルメッツ かまくら大船の施設概要,JR東日本ホテルメッツ かまくら大船 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
277,stage-093-1,東横INN小田原駅東口,神奈川県,小田原,https://www.jalan.net/yad383120/,東横ＩＮＮ小田原駅東口,verified,東横ＩＮＮ小田原駅東口の施設概要,東横ＩＮＮ小田原駅東口 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
278,stage-093-2,天成園 小田原駅 別館,神奈川県,小田原,https://www.jalan.net/yad384718/,天成園 小田原駅 別館,verified,天成園 小田原駅 別館の施設概要,天成園 小田原駅 別館 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
279,stage-093-3,小田原ターミナルホテル,神奈川県,小田原,https://www.jalan.net/yad337701/,小田原ターミナルホテル,verified,小田原ターミナルホテルの施設概要,小田原ターミナルホテル - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
280,stage-094-1,東横INN湘南平塚駅北口1,神奈川県,平塚,https://www.jalan.net/yad376827/,東横ＩＮＮ湘南平塚駅北口１,verified,東横ＩＮＮ湘南平塚駅北口１の施設概要,東横ＩＮＮ湘南平塚駅北口１ - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
281,stage-094-2,東横INN湘南平塚駅北口2,神奈川県,平塚,https://www.jalan.net/yad396704/,東横ＩＮＮ湘南平塚駅北口２,verified,東横ＩＮＮ湘南平塚駅北口２の施設概要,東横ＩＮＮ湘南平塚駅北口２ - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
282,stage-094-3,3S HOTEL HIRATSUKA,神奈川県,平塚,https://www.jalan.net/yad319414/,３Ｓ ＨＯＴＥＬ ＨＩＲＡＴＳＵＫＡ,verified,３Ｓ ＨＯＴＥＬ ＨＩＲＡＴＳＵＫＡの施設概要,３Ｓ ＨＯＴＥＬ ＨＩＲＡＴＳＵＫＡ - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
283,stage-095-1,日和ホテル舞浜,千葉県,舞浜・新浦安,https://www.jalan.net/yad339506/,日和(ひより)ホテル舞浜,verified_fuzzy,日和(ひより)ホテル舞浜の施設概要,日和(ひより)ホテル舞浜 - 宿泊予約は＜じゃらんnet＞,0.6364,True,review_name,
284,stage-095-2,ホテルマイステイズ舞浜,千葉県,舞浜,https://www.jalan.net/yad314138/,ホテルマイステイズ舞浜,verified,ホテルマイステイズ舞浜の施設概要,ホテルマイステイズ舞浜 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
285,stage-095-3,変なホテル舞浜 東京ベイ,千葉県,舞浜,https://www.jalan.net/yad374965/,変なホテル舞浜東京ベイ,verified,変なホテル舞浜東京ベイの施設概要,変なホテル舞浜東京ベイ - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
286,stage-096-1,アパホテル&リゾート〈東京ベイ幕張〉,千葉県,海浜幕張,https://www.jalan.net/yad350664/,アパホテル＆リゾート〈東京ベイ幕張〉,verified,アパホテル＆リゾート〈東京ベイ幕張〉の施設概要,アパホテル＆リゾート〈東京ベイ幕張〉 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
287,stage-096-2,ホテルスプリングス幕張プレミア,千葉県,海浜幕張,https://www.jalan.net/yad369189/,ホテルスプリングス幕張プレミア,verified,ホテルスプリングス幕張プレミアの施設概要,ホテルスプリングス幕張プレミア - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
288,stage-096-3,ホテルフランクス,千葉県,海浜幕張,https://www.jalan.net/yad321749/,ホテルフランクス,verified,ホテルフランクスの施設概要,ホテルフランクス - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
289,stage-097-1,市川グランドホテル,千葉県,市川,https://www.jalan.net/yad320441/,市川グランドホテル（ＢＢＨホテルグループ）,verified,市川グランドホテル（ＢＢＨホテルグループ）の施設概要,市川グランドホテル（ＢＢＨホテルグループ） - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
290,stage-097-2,スーパーホテル東西線・市川・妙典駅前,千葉県,妙典,https://www.jalan.net/yad320571/,スーパーホテル東西線・市川・妙典駅前,verified,スーパーホテル東西線・市川・妙典駅前の施設概要,スーパーホテル東西線・市川・妙典駅前 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
291,stage-097-3,東横INN西船橋原木インター,千葉県,原木中山,https://www.jalan.net/yad383235/,東横ＩＮＮ西船橋原木インター,verified,東横ＩＮＮ西船橋原木インターの施設概要,東横ＩＮＮ西船橋原木インター - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
292,stage-098-1,東横INN松戸駅東口,千葉県,松戸,https://www.jalan.net/yad364124/,東横ＩＮＮ松戸駅東口,verified,東横ＩＮＮ松戸駅東口の施設概要,東横ＩＮＮ松戸駅東口 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
293,stage-098-2,ホテルルートイン北松戸駅前,千葉県,北松戸,https://www.jalan.net/yad319715/,ホテルルートイン北松戸駅前（25年10月17日リニューアルOPEN）,verified,ホテルルートイン北松戸駅前（25年10月17日リニューアルOPEN）の施設概要,ホテルルートイン北松戸駅前（25年10月17日リニューアルOPEN） - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
294,stage-098-3,新松戸ステーションホテル,千葉県,新松戸,https://www.jalan.net/yad323070/,アーバンホテル東京 新松戸,rebranded_current_page,アーバンホテル東京 新松戸の施設概要,アーバンホテル東京 新松戸 - 宿泊予約は＜じゃらんnet＞,0.3448,True,suspect,
295,stage-099-1,ダイワロイネットホテル千葉中央,千葉県,千葉中央,https://www.jalan.net/yad326515/,ダイワロイネットホテル千葉中央,verified,ダイワロイネットホテル千葉中央の施設概要,ダイワロイネットホテル千葉中央 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
296,stage-099-2,京成ホテルミラマーレ,千葉県,千葉中央,https://www.jalan.net/yad316278/,京成ホテルミラマーレ,verified,京成ホテルミラマーレの施設概要,京成ホテルミラマーレ - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
297,stage-099-3,アパホテル〈千葉中央駅前〉,千葉県,千葉中央,https://www.jalan.net/yad309713/,アパホテル〈千葉中央駅前〉,verified,アパホテル〈千葉中央駅前〉の施設概要,アパホテル〈千葉中央駅前〉 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
298,stage-100-1,ダイワロイネットホテル千葉中央,千葉県,千葉中央,https://www.jalan.net/yad326515/,ダイワロイネットホテル千葉中央,verified,ダイワロイネットホテル千葉中央の施設概要,ダイワロイネットホテル千葉中央 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
299,stage-100-2,京成ホテルミラマーレ,千葉県,千葉中央,https://www.jalan.net/yad316278/,京成ホテルミラマーレ,verified,京成ホテルミラマーレの施設概要,京成ホテルミラマーレ - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
300,stage-100-3,アパホテル〈千葉中央駅前〉,千葉県,千葉中央,https://www.jalan.net/yad309713/,アパホテル〈千葉中央駅前〉,verified,アパホテル〈千葉中央駅前〉の施設概要,アパホテル〈千葉中央駅前〉 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
301,stage-101-1,ダイワロイネットホテル千葉中央,千葉県,千葉中央,https://www.jalan.net/yad326515/,ダイワロイネットホテル千葉中央,verified,ダイワロイネットホテル千葉中央の施設概要,ダイワロイネットホテル千葉中央 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
